0 0
0.00502513 0.0162169
0.0100503 0.0224602
0.0150754 0.0269514
0.0201005 0.0305047
0.0251256 0.0334453
0.0301508 0.0359446
0.0351759 0.0381076
0.040201 0.0400043
0.0452261 0.0416848
0.0502513 0.0431862
0.0552764 0.0445372
0.0603015 0.0457604
0.0653266 0.046874
0.0703518 0.0478931
0.0753769 0.0488301
0.080402 0.0496954
0.0854271 0.050498
0.0904523 0.0512453
0.0954774 0.051944
0.100503 0.0525996
0.105528 0.0532169
0.110553 0.0538002
0.115578 0.0543533
0.120603 0.0548791
0.125628 0.0553807
0.130653 0.0558604
0.135678 0.0563204
0.140704 0.0567626
0.145729 0.0571885
0.150754 0.0575997
0.155779 0.0579973
0.160804 0.0583824
0.165829 0.058756
0.170854 0.0591189
0.175879 0.0594716
0.180905 0.0598149
0.18593 0.0601492
0.190955 0.0604749
0.19598 0.0607924
0.201005 0.061102
0.20603 0.0614038
0.211055 0.061698
0.21608 0.0619848
0.221106 0.0622643
0.226131 0.0625365
0.231156 0.0628015
0.236181 0.0630593
0.241206 0.0633099
0.246231 0.0635533
0.251256 0.0637894
0.256281 0.0640181
0.261307 0.0642396
0.266332 0.0644536
0.271357 0.0646601
0.276382 0.064859
0.281407 0.0650504
0.286432 0.0652341
0.291457 0.06541
0.296482 0.0655781
0.301508 0.0657384
0.306533 0.0658908
0.311558 0.0660353
0.316583 0.0661717
0.321608 0.0663002
0.326633 0.0664206
0.331658 0.066533
0.336683 0.0666374
0.341709 0.0667337
0.346734 0.066822
0.351759 0.0669023
0.356784 0.0669746
0.361809 0.067039
0.366834 0.0670954
0.371859 0.0671441
0.376884 0.067185
0.38191 0.0672181
0.386935 0.0672437
0.39196 0.0672617
0.396985 0.0672722
0.40201 0.0672754
0.407035 0.0672714
0.41206 0.0672602
0.417085 0.0672421
0.422111 0.067217
0.427136 0.0671851
0.432161 0.0671467
0.437186 0.0671017
0.442211 0.0670503
0.447236 0.0669928
0.452261 0.0669291
0.457286 0.0668594
0.462312 0.0667839
0.467337 0.0667028
0.472362 0.0666161
0.477387 0.066524
0.482412 0.0664266
0.487437 0.066324
0.492462 0.0662165
0.497487 0.066104
0.502513 0.0659868
0.507538 0.0658649
0.512563 0.0657384
0.517588 0.0656074
0.522613 0.0654721
0.527638 0.0653325
0.532663 0.0651887
0.537688 0.0650408
0.542714 0.0648888
0.547739 0.0647327
0.552764 0.0645726
0.557789 0.0644086
0.562814 0.0642406
0.567839 0.0640686
0.572864 0.0638927
0.577889 0.0637128
0.582915 0.0635289
0.58794 0.0633408
0.592965 0.0631487
0.59799 0.0629523
0.603015 0.0627516
0.60804 0.0625465
0.613065 0.0623369
0.61809 0.0621225
0.623116 0.0619034
0.628141 0.0616791
0.633166 0.0614497
0.638191 0.0612149
0.643216 0.0609744
0.648241 0.060728
0.653266 0.0604755
0.658291 0.0602165
0.663317 0.0599509
0.668342 0.0596782
0.673367 0.0593982
0.678392 0.0591104
0.683417 0.0588146
0.688442 0.0585103
0.693467 0.0581972
0.698492 0.0578749
0.703518 0.0575428
0.708543 0.0572006
0.713568 0.0568478
0.718593 0.0564839
0.723618 0.0561084
0.728643 0.0557208
0.733668 0.0553205
0.738693 0.0549071
0.743719 0.05448
0.748744 0.0540386
0.753769 0.0535823
0.758794 0.0531105
0.763819 0.0526227
0.768844 0.0521181
0.773869 0.0515962
0.778894 0.0510564
0.78392 0.0504979
0.788945 0.0499202
0.79397 0.0493225
0.798995 0.0487043
0.80402 0.0480647
0.809045 0.0474032
0.81407 0.0467191
0.819095 0.0460117
0.824121 0.0452803
0.829146 0.0445242
0.834171 0.0437427
0.839196 0.0429351
0.844221 0.0421009
0.849246 0.0412392
0.854271 0.0403495
0.859296 0.0394311
0.864322 0.0384833
0.869347 0.0375055
0.874372 0.0364971
0.879397 0.0354575
0.884422 0.0343861
0.889447 0.0332822
0.894472 0.0321455
0.899497 0.0309752
0.904523 0.029771
0.909548 0.0285322
0.914573 0.0272586
0.919598 0.0259496
0.924623 0.0246049
0.929648 0.0232241
0.934673 0.0218068
0.939698 0.0203528
0.944724 0.0188619
0.949749 0.0173338
0.954774 0.0157684
0.959799 0.0141655
0.964824 0.0125252
0.969849 0.0108473
0.974874 0.00913204
0.979899 0.00737943
0.984925 0.00558965
0.98995 0.00376294
0.994975 0.0018996
1 0
0 -0
0.00502513 -0.0157807
0.0100503 -0.0220473
0.0150754 -0.0266713
0.0201005 -0.0304154
0.0251256 -0.0335791
0.0301508 -0.0363188
0.0351759 -0.0387286
0.040201 -0.0408713
0.0452261 -0.0427913
0.0502513 -0.0445216
0.0552764 -0.0460878
0.0603015 -0.0475102
0.0653266 -0.0488057
0.0703518 -0.049988
0.0753769 -0.051069
0.080402 -0.0520588
0.0854271 -0.0529663
0.0904523 -0.0537993
0.0954774 -0.0545646
0.100503 -0.0552684
0.105528 -0.0559165
0.110553 -0.0565137
0.115578 -0.0570647
0.120603 -0.0575738
0.125628 -0.0580447
0.130653 -0.058481
0.135678 -0.0588859
0.140704 -0.0592624
0.145729 -0.0596134
0.150754 -0.0599412
0.155779 -0.0602484
0.160804 -0.060537
0.165829 -0.0608091
0.170854 -0.0610665
0.175879 -0.0613108
0.180905 -0.0615437
0.18593 -0.0617665
0.190955 -0.0619805
0.19598 -0.0621869
0.201005 -0.0623866
0.20603 -0.0625808
0.211055 -0.0627701
0.21608 -0.0629553
0.221106 -0.0631371
0.226131 -0.063316
0.231156 -0.0634925
0.236181 -0.0636669
0.241206 -0.0638396
0.246231 -0.0640107
0.251256 -0.0641804
0.256281 -0.0643488
0.261307 -0.0645158
0.266332 -0.0646815
0.271357 -0.0648457
0.276382 -0.0650083
0.281407 -0.065169
0.286432 -0.0653275
0.291457 -0.0654835
0.296482 -0.0656367
0.301508 -0.0657866
0.306533 -0.0659327
0.311558 -0.0660745
0.316583 -0.0662116
0.321608 -0.0663433
0.326633 -0.0664691
0.331658 -0.0665882
0.336683 -0.0667002
0.341709 -0.0668041
0.346734 -0.0668995
0.351759 -0.0669855
0.356784 -0.0670614
0.361809 -0.0671265
0.366834 -0.06718
0.371859 -0.0672211
0.376884 -0.067249
0.38191 -0.0672631
0.386935 -0.0672623
0.39196 -0.0672461
0.396985 -0.0672136
0.40201 -0.067164
0.407035 -0.0670965
0.41206 -0.0670103
0.417085 -0.0669048
0.422111 -0.0667792
0.427136 -0.0666326
0.432161 -0.0664645
0.437186 -0.066274
0.442211 -0.0660606
0.447236 -0.0658235
0.452261 -0.0655622
0.457286 -0.0652759
