  1.0000000e+000  0.0000000e+000
  9.8429268e-001  4.4890735e-003
  9.6858924e-001  8.8714772e-003
  9.5289355e-001  1.3152673e-002
  9.3720948e-001  1.7337759e-002
  9.2154090e-001  2.1431446e-002
  9.0589169e-001  2.5438032e-002
  8.9026569e-001  2.9361384e-002
  8.7466677e-001  3.3204921e-002
  8.5909877e-001  3.6971602e-002
  8.4356553e-001  4.0663916e-002
  8.2807090e-001  4.4283876e-002
  8.1261869e-001  4.7833018e-002
  7.9721270e-001  5.1312405e-002
  7.8185676e-001  5.4722626e-002
  7.6655464e-001  5.8063810e-002
  7.5131011e-001  6.1335636e-002
  7.3612695e-001  6.4537349e-002
  7.2100889e-001  6.7667777e-002
  7.0595967e-001  7.0725353e-002
  6.9098301e-001  7.3708141e-002
  6.7608258e-001  7.6613859e-002
  6.6126208e-001  7.9439911e-002
  6.4652516e-001  8.2183417e-002
  6.3187545e-001  8.4841248e-002
  6.1731657e-001  8.7410056e-002
  6.0285211e-001  8.9886317e-002
  5.8848564e-001  9.2266361e-002
  5.7422071e-001  9.4546417e-002
  5.6006083e-001  9.6722646e-002
  5.4600950e-001  9.8791183e-002
  5.3207019e-001  1.0074818e-001
  5.1824633e-001  1.0258982e-001
  5.0454133e-001  1.0431240e-001
  4.9095858e-001  1.0591234e-001
  4.7750144e-001  1.0738619e-001
  4.6417321e-001  1.0873074e-001
  4.5097718e-001  1.0994298e-001
  4.3791662e-001  1.1102016e-001
  4.2499475e-001  1.1195983e-001
  4.1221475e-001  1.1275986e-001
  3.9957977e-001  1.1341844e-001
  3.8709295e-001  1.1393412e-001
  3.7475734e-001  1.1430587e-001
  3.6257601e-001  1.1453299e-001
  3.5055195e-001  1.1461525e-001
  3.3868813e-001  1.1455280e-001
  3.2698749e-001  1.1434622e-001
  3.1545289e-001  1.1399652e-001
  3.0408720e-001  1.1350514e-001
  2.9289322e-001  1.1287394e-001
  2.8187370e-001  1.1210521e-001
  2.7103137e-001  1.1120162e-001
  2.6036891e-001  1.1016627e-001
  2.4988893e-001  1.0900262e-001
  2.3959403e-001  1.0771449e-001
  2.2948676e-001  1.0630605e-001
  2.1956959e-001  1.0478181e-001
  2.0984499e-001  1.0314653e-001
  2.0031534e-001  1.0140528e-001
  1.9098301e-001  9.9563339e-002
  1.8185028e-001  9.7626209e-002
  1.7291943e-001  9.5599560e-002
  1.6419264e-001  9.3489209e-002
  1.5567207e-001  9.1301076e-002
  1.4735984e-001  8.9041160e-002
  1.3925797e-001  8.6715493e-002
  1.3136849e-001  8.4330115e-002
  1.2369332e-001  8.1891033e-002
  1.1623437e-001  7.9404187e-002
  1.0899348e-001  7.6875421e-002
  1.0197242e-001  7.4310444e-002
  9.5172948e-002  7.1714804e-002
  8.8596723e-002  6.9093853e-002
  8.2245374e-002  6.6452726e-002
  7.6120467e-002  6.3796307e-002
  7.0223514e-002  6.1129208e-002
  6.4555969e-002  5.8455749e-002
  5.9119231e-002  5.5779935e-002
  5.3914641e-002  5.3105442e-002
  4.8943484e-002  5.0435601e-002
  4.4206985e-002  4.7773385e-002
  3.9706314e-002  4.5121406e-002
  3.5442582e-002  4.2481904e-002
  3.1416839e-002  3.9856745e-002
  2.7630080e-002  3.7247426e-002
  2.4083238e-002  3.4655071e-002
  2.0777189e-002  3.2080446e-002
  1.7712749e-002  2.9523958e-002
  1.4890674e-002  2.6985678e-002
  1.2311659e-002  2.4465345e-002
  9.9763423e-003  2.1962393e-002
  7.8852987e-003  1.9475962e-002
  6.0390445e-003  1.7004929e-002
  4.4380354e-003  1.4547923e-002
  3.0826663e-003  1.2103358e-002
  1.9732716e-003  9.6694570e-003
  1.1101250e-003  7.2442836e-003
  4.9343963e-004  4.8257707e-003
  1.2336752e-004  2.4117532e-003
  0.0000000e+000  0.0000000e+000
  0.0000000e+000  0.0000000e+000
  1.2336752e-004 -1.4432300e-003
  4.9343963e-004 -2.8888763e-003
  1.1101250e-003 -4.3393222e-003
  1.9732716e-003 -5.7968861e-003
  3.0826663e-003 -7.2637890e-003
  4.4380354e-003 -8.7421237e-003
  6.0390445e-003 -1.0233824e-002
  7.8852987e-003 -1.1740636e-002
  9.9763423e-003 -1.3264090e-002
  1.2311659e-002 -1.4805475e-002
  1.4890674e-002 -1.6365813e-002
  1.7712749e-002 -1.7945840e-002
  2.0777189e-002 -1.9545982e-002
  2.4083238e-002 -2.1166338e-002
  2.7630080e-002 -2.2806668e-002
  3.1416839e-002 -2.4466377e-002
  3.5442582e-002 -2.6144505e-002
  3.9706314e-002 -2.7839722e-002
  4.4206985e-002 -2.9550323e-002
  4.8943484e-002 -3.1274224e-002
  5.3914641e-002 -3.3008968e-002
  5.9119231e-002 -3.4751725e-002
  6.4555969e-002 -3.6499304e-002
  7.0223514e-002 -3.8248159e-002
  7.6120467e-002 -3.9994405e-002
  8.2245374e-002 -4.1733835e-002
  8.8596723e-002 -4.3461934e-002
  9.5172948e-002 -4.5173907e-002
  1.0197242e-001 -4.6864697e-002
  1.0899348e-001 -4.8529014e-002
  1.1623437e-001 -5.0161365e-002
  1.2369332e-001 -5.1756081e-002
  1.3136849e-001 -5.3307350e-002
  1.3925797e-001 -5.4809253e-002
  1.4735984e-001 -5.6255799e-002
